source,target,distance,rank
glutamatergic neuron,endothelial cell,0.3561050831435355,2
glutamatergic neuron,near-project. glutamatergic cortical neuron,0.38640918013606385,3
glutamatergic neuron,caudal ganglionic eminence der. GABAergic cortical interneuron,0.39190615645464955,4
glutamatergic neuron,macrophage,0.3929267676978959,5
glutamatergic neuron,retinal ganglion cell,0.3939880465921406,6
glutamatergic neuron,enterocyte,0.39856011597937735,7
glutamatergic neuron,endothelial cell of artery,0.4025124321299369,8
glutamatergic neuron,"CD8+, alpha-beta T cell",0.40350385036155234,9
glutamatergic neuron,respiratory hillock cell,0.4037030646019797,10
goblet cell,intestine goblet cell,0.3740899472095923,1
goblet cell,club cell,0.3745488210150709,2
goblet cell,"CD14+, CD16+ monocyte",0.38348639553764396,3
goblet cell,basal cell,0.3887383369660674,4
goblet cell,keratinocyte,0.3890759595074864,5
goblet cell,endothelial cell of artery,0.38971063970549136,6
goblet cell,endothelial cell,0.39101428584068754,7
goblet cell,Schwann cell,0.3912576659373541,8
goblet cell,enterocyte,0.39409896313743,9
goblet cell,mature NK T cell,0.3954652452574249,10
granulocyte,hematopoietic stem cell,0.32635815865432705,1
granulocyte,sst GABAergic cortical interneuron,0.3314037696963361,2
granulocyte,intermediate monocyte,0.33478279086238805,3
granulocyte,mast cell,0.34152036757209014,4
granulocyte,basal cell of epithelium of trachea,0.3425992747904689,5
granulocyte,lamp5 GABAergic cortical interneuron,0.3533092304624855,6
granulocyte,erythrocyte,0.35586695611042185,7
granulocyte,"activated CD4+, alpha-beta T cell",0.36008957768828853,8
granulocyte,lymphoid lineage restricted progenitor cell,0.3669046487290658,9
granulocyte,monocyte,0.3682978482919911,10
granulosa cell,smooth muscle cell,0.30747357300447853,1
granulosa cell,capillary endothelial cell,0.3377687514427351,2
granulosa cell,ciliated columnar cell of tracheobronchial tree,0.34504331873164484,3
granulosa cell,innate lymphoid cell,0.3496750243493557,4
granulosa cell,cardiac muscle cell,0.355801530306314,5
granulosa cell,endothelial cell,0.356319389589942,6
granulosa cell,mesothelial cell,0.35984269303443206,7
granulosa cell,"CD8+, alpha-beta T cell",0.36196677540963074,8
granulosa cell,retinal cone cell,0.36479853751732905,9
granulosa cell,intestine goblet cell,0.3661888568223094,10
hematopoietic stem cell,megakaryocyte-erythroid progenitor cell,0.09609491308087037,1
hematopoietic stem cell,erythrocyte,0.1483916350068294,2
hematopoietic stem cell,mast cell,0.21266000780267613,3
hematopoietic stem cell,pre. B cell,0.2948677842611569,4
hematopoietic stem cell,erythroblast,0.3049272981663529,5
hematopoietic stem cell,innate lymphoid cell,0.306185161343569,6
hematopoietic stem cell,immature B cell,0.31545824137162615,7
hematopoietic stem cell,T cell,0.3228824479486492,8
hematopoietic stem cell,granulocyte,0.32635815865432705,9
hematopoietic stem cell,"central mem. CD4+, alpha-beta T cell",0.33932485037341176,10
immature B cell,naive B cell,0.21414015842698442,1
immature B cell,pre. B cell,0.2607178779403152,2
immature B cell,hematopoietic stem cell,0.31545824137162615,3
immature B cell,erythrocyte,0.31757021974575517,4
immature B cell,IgG plasma cell,0.32861966475614757,5
immature B cell,megakaryocyte-erythroid progenitor cell,0.3379416565632929,6
immature B cell,B cell,0.33953936960326303,7
immature B cell,innate lymphoid cell,0.3462960277862699,8
immature B cell,mem. B cell,0.35207274886075823,9
immature B cell,lung pericyte,0.3604436068497322,10
immature innate lymphoid cell,T-helper 17 cell,0.3503100220166623,1
immature innate lymphoid cell,transitional stage B cell,0.3558303192710317,2
immature innate lymphoid cell,granulosa cell,0.3742248998789369,3
immature innate lymphoid cell,cardiac muscle cell,0.3757407832551487,4
immature innate lymphoid cell,mast cell,0.3790514304379119,5
immature innate lymphoid cell,pro-B cell,0.3888095375639422,6
immature innate lymphoid cell,"CD8-alpha-alpha+, lpha-eta intraepith. T cell",0.3892559157549885,7
immature innate lymphoid cell,macrophage,0.3904460852578929,8
immature innate lymphoid cell,retinal rod cell,0.39684312629638996,9
immature innate lymphoid cell,innate lymphoid cell,0.40248978589600626,10
inflammatory macrophage,intermediate monocyte,0.34891462751436764,1
inflammatory macrophage,macrophage,0.3528170275775112,2
inflammatory macrophage,monocyte,0.3951625359371408,3
inflammatory macrophage,clas. monocyte,0.3964629963751525,4
inflammatory macrophage,alpha-beta T cell,0.4087335168148183,5
inflammatory macrophage,dendritic cell,0.41136297706834724,6
inflammatory macrophage,lung macrophage,0.41256856630858885,7
inflammatory macrophage,microglial cell,0.415641842170565,8
inflammatory macrophage,elicited macrophage,0.41656137984703756,9
inflammatory macrophage,retina horizontal cell,0.4215701862916623,10
innate lymphoid cell,CD4+ helper T cell,0.12474830979592422,1
innate lymphoid cell,T cell,0.17970449673103273,2
innate lymphoid cell,"effector CD8+, alpha-beta T cell",0.19179204733295474,3
innate lymphoid cell,mature NK T cell,0.204561381637265,4
innate lymphoid cell,mem. T cell,0.22293783662035593,5
innate lymphoid cell,T follicular helper cell,0.2265934414496199,6
innate lymphoid cell,"CD4+, alpha-beta T cell",0.22850347837852147,7
innate lymphoid cell,mem. B cell,0.23200850052423505,8
innate lymphoid cell,"activated CD4+, alpha-beta T cell",0.2418071531205631,9
innate lymphoid cell,"CD4+, alpha-beta mem. T cell",0.24652953865059912,10
intermediate monocyte,macrophage,0.17544078786311645,1
intermediate monocyte,clas. monocyte,0.19361178894312792,2
intermediate monocyte,monocyte,0.2329770492880171,3
intermediate monocyte,non-classical monocyte,0.2538737493450255,4
intermediate monocyte,innate lymphoid cell,0.2587007141101788,5
intermediate monocyte,CD4+ helper T cell,0.28525919082951423,6
intermediate monocyte,dendritic cell,0.2875755142412677,7
intermediate monocyte,erythrocyte,0.29337209237874595,8
intermediate monocyte,"effector CD8+, alpha-beta T cell",0.29791676188312377,9
intermediate monocyte,lung macrophage,0.30646306098090603,10
intestine goblet cell,enteroendocrine cell,0.33823589780463115,1
intestine goblet cell,enterocyte,0.34836393378380537,2
intestine goblet cell,capillary endothelial cell,0.3546252238415255,3
intestine goblet cell,mem. T cell,0.358035347156451,4
intestine goblet cell,alpha-beta T cell,0.36310830391919957,5
intestine goblet cell,granulosa cell,0.3661888568223094,6
intestine goblet cell,goblet cell,0.3740899472095923,7
intestine goblet cell,kidney loop Henle thin des. limb epith. cell,0.38090611243811057,8
intestine goblet cell,smooth muscle cell,0.3833777606484291,9
intestine goblet cell,club cell,0.3833789558319347,10
intraepithelial lymphocyte,NK cell,0.36323831118354155,1
intraepithelial lymphocyte,mature NK T cell,0.37030079986137965,2
intraepithelial lymphocyte,nasal mucosa goblet cell,0.3920254026410962,3
intraepithelial lymphocyte,"CD8+, alpha-beta T cell",0.3978121987876315,4
intraepithelial lymphocyte,gamma-delta T cell,0.43181421058847047,5
intraepithelial lymphocyte,"CD8+, alpha-beta cytotoxic T cell",0.43491457665407884,6
intraepithelial lymphocyte,tracheal goblet cell,0.43734178566006343,7
intraepithelial lymphocyte,plasma cell,0.4447605560379577,8
intraepithelial lymphocyte,"CD4+, alpha-beta cytotoxic T cell",0.4462429103755551,9
intraepithelial lymphocyte,club cell,0.4477568768527108,10
keratinocyte,basal cell,0.052988687875736296,1
keratinocyte,club cell,0.2769257996661896,2
keratinocyte,respiratory hillock cell,0.29523050503637494,3
keratinocyte,dendritic cell,0.29554664371951167,4
keratinocyte,pericyte,0.2995630134226708,5
keratinocyte,smooth muscle cell,0.3027873384400993,6
keratinocyte,enteroendocrine cell,0.31086696616636755,7
keratinocyte,Schwann cell,0.31117448987650553,8
keratinocyte,respiratory basal cell,0.3270199851082781,9
keratinocyte,vascular assoc. smooth muscle cell,0.3274394045703424,10
kidney collecting duct intercalated cell,kidney distal convoluted tubule epith. cell,0.36180915878739517,1
kidney collecting duct intercalated cell,kidney connecting tubule epith. cell,0.3680095598571592,2
kidney collecting duct intercalated cell,kidney interstitial fibroblast,0.3722149769720945,3
kidney collecting duct intercalated cell,pulmonary artery endothelial cell,0.38281018052926086,4
kidney collecting duct intercalated cell,kidney collecting duct principal cell,0.3907001722252311,5
kidney collecting duct intercalated cell,retinal ganglion cell,0.4058040651148963,6
kidney collecting duct intercalated cell,"activated CD8+, alpha-beta T cell",0.40674225063350655,7
kidney collecting duct intercalated cell,T-helper 17 cell,0.4174703504898448,8
kidney collecting duct intercalated cell,respiratory hillock cell,0.4191570828994502,9
kidney collecting duct intercalated cell,pericyte,0.42091476222905055,10
kidney collecting duct principal cell,kidney connecting tubule epith. cell,0.2490264088498838,1
kidney collecting duct principal cell,capillary endothelial cell,0.33666747537482655,2
kidney collecting duct principal cell,smooth muscle cell,0.33700883656367686,3
kidney collecting duct principal cell,mucous neck cell,0.33924499635705574,4
kidney collecting duct principal cell,club cell,0.3412698593232316,5
kidney collecting duct principal cell,mucosal invariant T cell,0.3513908878915557,6
kidney collecting duct principal cell,kidney loop Henle thin des. limb epith. cell,0.35425342393116566,7
kidney collecting duct principal cell,endothelial cell,0.36349501155485364,8
kidney collecting duct principal cell,respiratory basal cell,0.3642457053362371,9
kidney collecting duct principal cell,kidney distal convoluted tubule epith. cell,0.37204421496112294,10
kidney connecting tubule epith. cell,kidney collecting duct principal cell,0.2490264088498838,1
kidney connecting tubule epith. cell,kidney distal convoluted tubule epith. cell,0.29579982471043686,2
kidney connecting tubule epith. cell,vein endothelial cell,0.3123708403804233,3
kidney connecting tubule epith. cell,bronchus fibroblast of lung,0.32927400025661935,4
kidney connecting tubule epith. cell,retinal ganglion cell,0.34305451555743105,5
kidney connecting tubule epith. cell,"CD8+, alpha-beta cytotoxic T cell",0.3440853188138463,6
kidney connecting tubule epith. cell,"effector mem. CD8+, alpha-beta T cell, term. diff.",0.3507303821887955,7
kidney connecting tubule epith. cell,club cell,0.35553384956586354,8
kidney connecting tubule epith. cell,"central mem. CD8+, alpha-beta T cell",0.3637847355571684,9
kidney connecting tubule epith. cell,pro-B cell,0.36443117988622253,10
kidney distal convoluted tubule epith. cell,kidney connecting tubule epith. cell,0.29579982471043686,1
kidney distal convoluted tubule epith. cell,retina horizontal cell,0.2976397314701811,2
kidney distal convoluted tubule epith. cell,club cell,0.31299502586834504,3
kidney distal convoluted tubule epith. cell,kidney loop Henle thick asc. limb epith. cell,0.3231202895964893,4
kidney distal convoluted tubule epith. cell,basal cell of epithelium of trachea,0.32863905199414734,5
kidney distal convoluted tubule epith. cell,kidney loop Henle thin asc. limb epith. cell,0.32944423420985947,6
kidney distal convoluted tubule epith. cell,type II pneumocyte,0.3309734182394233,7
kidney distal convoluted tubule epith. cell,enteroendocrine cell,0.33579389825988637,8
kidney distal convoluted tubule epith. cell,IgG plasma cell,0.3435371219306693,9
kidney distal convoluted tubule epith. cell,foveolar cell of stomach,0.34592454988882293,10
kidney interstitial fibroblast,"activated CD4+, alpha-beta T cell",0.28496036467096864,1
kidney interstitial fibroblast,retinal ganglion cell,0.3270843761615977,2
kidney interstitial fibroblast,innate lymphoid cell,0.32918815197768014,3
kidney interstitial fibroblast,T follicular helper cell,0.33501425060541656,4
kidney interstitial fibroblast,CD4+ helper T cell,0.34930829401311936,5
kidney interstitial fibroblast,"CD14+, CD16+ monocyte",0.35171846692041386,6
kidney interstitial fibroblast,"CD14+, CD16- clas. monocyte",0.3517823222076275,7
kidney interstitial fibroblast,"CD8+, alpha-beta T cell",0.3517921256917631,8
kidney interstitial fibroblast,T-helper 17 cell,0.35273298808362286,9
kidney interstitial fibroblast,"activated CD8+, alpha-beta T cell",0.3600187255703171,10
kidney loop Henle thick asc. limb epith. cell,kidney loop Henle thin asc. limb epith. cell,0.23552133057415825,1
kidney loop Henle thick asc. limb epith. cell,retinal ganglion cell,0.3144585798252866,2
kidney loop Henle thick asc. limb epith. cell,kidney loop Henle thin des. limb epith. cell,0.32008308246988315,3
kidney loop Henle thick asc. limb epith. cell,kidney distal convoluted tubule epith. cell,0.3231202895964893,4
kidney loop Henle thick asc. limb epith. cell,nasal mucosa goblet cell,0.32480858391462986,5
kidney loop Henle thick asc. limb epith. cell,endothelial cell,0.33080349140184784,6
kidney loop Henle thick asc. limb epith. cell,club cell,0.33351188815113797,7
kidney loop Henle thick asc. limb epith. cell,cardiac muscle cell,0.3484504666415271,8
kidney loop Henle thick asc. limb epith. cell,innate lymphoid cell,0.348972385156064,9
kidney loop Henle thick asc. limb epith. cell,"CD16-, CD56-bright NK cell",0.35098955137988697,10
kidney loop Henle thin asc. limb epith. cell,kidney loop Henle thick asc. limb epith. cell,0.23552133057415825,1
kidney loop Henle thin asc. limb epith. cell,retinal ganglion cell,0.2974458781096062,2
kidney loop Henle thin asc. limb epith. cell,kidney loop Henle thin des. limb epith. cell,0.3151020393550569,3
kidney loop Henle thin asc. limb epith. cell,kidney distal convoluted tubule epith. cell,0.32944423420985947,4
kidney loop Henle thin asc. limb epith. cell,foveolar cell of stomach,0.36344983900909134,5
kidney loop Henle thin asc. limb epith. cell,type II pneumocyte,0.36762880272336496,6
kidney loop Henle thin asc. limb epith. cell,mature NK T cell,0.3719138536592974,7
kidney loop Henle thin asc. limb epith. cell,nasal mucosa goblet cell,0.37375192202288887,8
kidney loop Henle thin asc. limb epith. cell,club cell,0.3756517787028313,9
kidney loop Henle thin asc. limb epith. cell,alpha-beta T cell,0.39164635371155776,10
kidney loop Henle thin des. limb epith. cell,kidney loop Henle thin asc. limb epith. cell,0.3151020393550569,1
kidney loop Henle thin des. limb epith. cell,kidney loop Henle thick asc. limb epith. cell,0.32008308246988315,2
kidney loop Henle thin des. limb epith. cell,epith. cell of proximal tubule,0.3320611666724713,3
kidney loop Henle thin des. limb epith. cell,endothelial cell of artery,0.34567075776389067,4
kidney loop Henle thin des. limb epith. cell,alpha-beta T cell,0.3466661601985379,5
kidney loop Henle thin des. limb epith. cell,retinal rod cell,0.348719052439595,6
kidney loop Henle thin des. limb epith. cell,ciliated columnar cell of tracheobronchial tree,0.350400144335976,7
kidney loop Henle thin des. limb epith. cell,kidney distal convoluted tubule epith. cell,0.35170107962723984,8
kidney loop Henle thin des. limb epith. cell,alveolar type 1 fibroblast cell,0.3526458372088984,9
kidney loop Henle thin des. limb epith. cell,endothelial cell,0.3527076676892309,10
lamp5 GABAergic cortical interneuron,type I pneumocyte,0.3265500294114728,1
lamp5 GABAergic cortical interneuron,intermediate monocyte,0.34656675412087545,2
lamp5 GABAergic cortical interneuron,granulocyte,0.3533092304624855,3
lamp5 GABAergic cortical interneuron,T cell,0.3709068555412879,4
lamp5 GABAergic cortical interneuron,enterocyte,0.3776461126655952,5
lamp5 GABAergic cortical interneuron,macrophage,0.38118017446583874,6
lamp5 GABAergic cortical interneuron,retinal ganglion cell,0.39124109147172303,7
lamp5 GABAergic cortical interneuron,caudal ganglionic eminence der. GABAergic cortical interneuron,0.3914460511035568,8
lamp5 GABAergic cortical interneuron,"effector mem. CD8+, alpha-beta T cell, term. diff.",0.3958646321791587,9
lamp5 GABAergic cortical interneuron,"double+, alpha-beta thymocyte",0.398545016477003,10
leukocyte,lymphocyte,0.29043340184526945,1
leukocyte,mature NK T cell,0.30861639468811575,2
leukocyte,macrophage,0.31048618222520474,3
leukocyte,CD4+ helper T cell,0.31362571298741315,4
leukocyte,T cell,0.31750484357131203,5
leukocyte,NK cell,0.3197766624357462,6
leukocyte,endothelial cell,0.3267546310019116,7
leukocyte,monocyte,0.3273639507081326,8
leukocyte,innate lymphoid cell,0.32981301145184927,9
leukocyte,T-helper 17 cell,0.33148416477991216,10
luminal epith. cell of mammary gland,club cell,0.32737354077469394,1
luminal epith. cell of mammary gland,nasal mucosa goblet cell,0.345750086155744,2
luminal epith. cell of mammary gland,mem. T cell,0.36723659546503296,3
luminal epith. cell of mammary gland,vip GABAergic cortical interneuron,0.3712290645252585,4
luminal epith. cell of mammary gland,cardiac muscle cell,0.3944814917035747,5
luminal epith. cell of mammary gland,alveolar type 2 fibroblast cell,0.39449806228989137,6
luminal epith. cell of mammary gland,naive B cell,0.39476870640296935,7
luminal epith. cell of mammary gland,alveolar macrophage,0.39634254422711657,8
luminal epith. cell of mammary gland,keratinocyte,0.3995004881138483,9
luminal epith. cell of mammary gland,type II pneumocyte,0.4012879438577126,10
lung macrophage,intermediate monocyte,0.30646306098090603,1
lung macrophage,macrophage,0.3341121568498069,2
lung macrophage,elicited macrophage,0.3351239484340339,3
lung macrophage,"CD8+, alpha-beta cytotoxic T cell",0.3369679389261728,4
lung macrophage,monocyte,0.34455909027307297,5
lung macrophage,non-classical monocyte,0.37223036887766214,6
lung macrophage,kidney connecting tubule epith. cell,0.3754797159175324,7
lung macrophage,respiratory hillock cell,0.3775654137825123,8
lung macrophage,NK cell,0.37939411752507357,9
lung macrophage,clas. monocyte,0.38254828552095466,10
lung pericyte,near-project. glutamatergic cortical neuron,0.32409021014893435,1
lung pericyte,pericyte,0.3540869082814533,2
lung pericyte,immature B cell,0.3604436068497322,3
lung pericyte,"naive thym.-der. CD8+, alpha-beta T cell",0.3751349123141767,4
lung pericyte,mucosal invariant T cell,0.37652672697272016,5
lung pericyte,"CD8+, alpha-beta mem. T cell",0.3771576597489711,6
lung pericyte,amacrine cell,0.37896605155647023,7
lung pericyte,naive B cell,0.38072111833967126,8
lung pericyte,vip GABAergic cortical interneuron,0.3852381437465151,9
lung pericyte,"CD14+, CD16- clas. monocyte",0.39106844010160813,10
lymphocyte,leukocyte,0.29043340184526945,1
lymphocyte,"CD8+, alpha-beta T cell",0.3033892889914711,2
lymphocyte,mature NK T cell,0.3084960581083248,3
lymphocyte,"CD8+, alpha-beta mem. T cell",0.3344311712379481,4
lymphocyte,T cell,0.33652033978465723,5
lymphocyte,NK cell,0.3365749477436758,6
lymphocyte,endothelial cell,0.34082871547732463,7
lymphocyte,"activated CD8+, alpha-beta T cell",0.34311393990111927,8
lymphocyte,T-helper 17 cell,0.3476704241809131,9
lymphocyte,"CD4+, alpha-beta T cell",0.34910260455575925,10
lymphoid lineage restricted progenitor cell,lymphocyte,0.3650420656699229,1
lymphoid lineage restricted progenitor cell,granulocyte,0.3669046487290658,2
lymphoid lineage restricted progenitor cell,hematopoietic stem cell,0.3888944484958875,3
lymphoid lineage restricted progenitor cell,"CD8+, alpha-beta T cell",0.3962678523689529,4
lymphoid lineage restricted progenitor cell,"activated CD4+, alpha-beta T cell",0.40535462759531404,5
lymphoid lineage restricted progenitor cell,"CD4+, alpha-beta T cell",0.418619523157458,6
lymphoid lineage restricted progenitor cell,retinal rod cell,0.4187329559269337,7
lymphoid lineage restricted progenitor cell,"activated CD8+, alpha-beta T cell",0.4215674067894085,8
lymphoid lineage restricted progenitor cell,lamp5 GABAergic cortical interneuron,0.42188539418059445,9
lymphoid lineage restricted progenitor cell,mast cell,0.42323448330149294,10
macrophage,intermediate monocyte,0.17544078786311645,1
macrophage,microglial cell,0.1803859840026375,2
macrophage,alveolar macrophage,0.21945179628009315,3
macrophage,monocyte,0.22520982877351925,4
macrophage,clas. monocyte,0.2459552971780179,5
macrophage,dendritic cell,0.25118181991152244,6
macrophage,T cell,0.26227362022644074,7
macrophage,pericyte,0.2853133797767541,8
macrophage,"central mem. CD8+, alpha-beta T cell",0.30034346828841496,9
macrophage,"CD8+, alpha-beta T cell",0.30035231555584885,10
mast cell,hematopoietic stem cell,0.21266000780267613,1
mast cell,erythrocyte,0.23996390688609703,2
mast cell,megakaryocyte-erythroid progenitor cell,0.24332355700313923,3
mast cell,T cell,0.3135660334763153,4
mast cell,T follicular helper cell,0.320116022460494,5
mast cell,NK cell,0.3274343774050983,6
mast cell,innate lymphoid cell,0.32995675186383266,7
mast cell,granulocyte,0.34152036757209014,8
mast cell,intermediate monocyte,0.34373520720181105,9
mast cell,macrophage,0.350827146446122,10
mature B cell,mem. B cell,0.33248439348996406,1
mature B cell,erythrocyte,0.3467229467339461,2
mature B cell,transitional stage B cell,0.3475226097963223,3
mature B cell,plasmablast,0.3522557598543702,4
mature B cell,"CD16+, CD56-dim NK cell",0.3766304189025814,5
mature B cell,megakaryocyte-erythroid progenitor cell,0.3857538638240612,6
mature B cell,erythroblast,0.4057581672989369,7
mature B cell,naive B cell,0.4087357656761491,8
mature B cell,hematopoietic stem cell,0.409368280664536,9
mature B cell,IgG plasma cell,0.4131198738384053,10
mature NK T cell,"effector CD8+, alpha-beta T cell",0.2005746524411005,1
mature NK T cell,innate lymphoid cell,0.204561381637265,2
mature NK T cell,NK cell,0.2416379216832668,3
mature NK T cell,"CD8+, alpha-beta T cell",0.25284012707623826,4
mature NK T cell,T cell,0.2727748458405471,5
mature NK T cell,"CD8+, alpha-beta mem. T cell",0.2748729995926852,6
mature NK T cell,T-helper 17 cell,0.2809590710811738,7
mature NK T cell,T follicular helper cell,0.2891423019189632,8
mature NK T cell,CD4+ helper T cell,0.29038450904864854,9
mature NK T cell,"effector mem. CD8+, alpha-beta T cell",0.2934490699207637,10
mature T cell,"CD8+, alpha-beta T cell",0.2887551191859471,1
mature T cell,"activated CD8+, alpha-beta T cell",0.31122013771413537,2
mature T cell,NK cell,0.31446699699150105,3
mature T cell,T cell,0.3159823318258326,4
mature T cell,T-helper 17 cell,0.3514533238467764,5
mature T cell,"effector CD8+, alpha-beta T cell",0.3516992485296082,6
mature T cell,mature NK T cell,0.35239586534392864,7
mature T cell,mem. T cell,0.35266878839008864,8
mature T cell,"CD4+, alpha-beta T cell",0.3565622282231846,9
mature T cell,"effector mem. CD8+, alpha-beta T cell",0.35744187365783975,10
mature alpha-beta T cell,"CD8+, alpha-beta T cell",0.23127060468160643,1
mature alpha-beta T cell,"CD4+, alpha-beta T cell",0.25574374057857585,2
mature alpha-beta T cell,"activated CD4+, alpha-beta T cell",0.3102485041997559,3
mature alpha-beta T cell,mem. T cell,0.3222763208851289,4
mature alpha-beta T cell,"naive thym.-der. CD4+, alpha-beta T cell",0.32639947654355606,5
mature alpha-beta T cell,CD4+ helper T cell,0.33709008718133715,6
mature alpha-beta T cell,mature gamma-delta T cell,0.34304066599947747,7
mature alpha-beta T cell,innate lymphoid cell,0.34698692107094053,8
mature alpha-beta T cell,regulatory T cell,0.3548372696915011,9
mature alpha-beta T cell,T follicular helper cell,0.3568359070788417,10
mature gamma-delta T cell,"CD8+, alpha-beta T cell",0.27264681578510963,1
mature gamma-delta T cell,mature alpha-beta T cell,0.34304066599947747,2
mature gamma-delta T cell,gamma-delta T cell,0.3532840379547384,3
mature gamma-delta T cell,myoepithelial cell of mammary gland,0.3723140469196565,4
mature gamma-delta T cell,mature T cell,0.3923862829401049,5
mature gamma-delta T cell,lymphocyte,0.40891183496831673,6
mature gamma-delta T cell,kidney loop Henle thin des. limb epith. cell,0.4102208448662037,7
mature gamma-delta T cell,innate lymphoid cell,0.4125251314445969,8
mature gamma-delta T cell,"effector CD8+, alpha-beta T cell",0.4196501774489241,9
mature gamma-delta T cell,mature NK T cell,0.4205617363281149,10
megakaryocyte-erythroid progenitor cell,hematopoietic stem cell,0.09609491308087037,1
megakaryocyte-erythroid progenitor cell,erythrocyte,0.11897048524503706,2
megakaryocyte-erythroid progenitor cell,mast cell,0.24332355700313923,3
megakaryocyte-erythroid progenitor cell,pre. B cell,0.2684429868581558,4
megakaryocyte-erythroid progenitor cell,erythroblast,0.2878162429347101,5
megakaryocyte-erythroid progenitor cell,immature B cell,0.3379416565632929,6
megakaryocyte-erythroid progenitor cell,innate lymphoid cell,0.3522111548062906,7
megakaryocyte-erythroid progenitor cell,double negative thymocyte,0.3563377020693629,8
megakaryocyte-erythroid progenitor cell,"CD8+, alpha-beta T cell",0.3569667947267403,9
megakaryocyte-erythroid progenitor cell,NK cell,0.35974933777542284,10
mem. B cell,naive B cell,0.21329284792128445,1
mem. B cell,B cell,0.22675904798949387,2
mem. B cell,innate lymphoid cell,0.23200850052423505,3
mem. B cell,plasmablast,0.2531100636776573,4
mem. B cell,transitional stage B cell,0.2661922224369264,5
mem. B cell,class switched mem. B cell,0.28899202725118456,6
mem. B cell,plasma cell,0.29365995123243993,7
mem. B cell,"CD8+, alpha-beta mem. T cell",0.31506660975423406,8
mem. B cell,IgG plasma cell,0.33098156454582484,9
mem. B cell,mature B cell,0.33248439348996406,10
mem. T cell,T follicular helper cell,0.14130735456343302,1
mem. T cell,"activated CD8+, alpha-beta T cell",0.1583669556918521,2
mem. T cell,"activated CD4+, alpha-beta T cell",0.1926245880936458,3
mem. T cell,CD4+ helper T cell,0.1955290740717298,4
mem. T cell,T-helper 17 cell,0.20262040582062124,5
mem. T cell,"CD4+, alpha-beta T cell",0.20445835091118636,6
mem. T cell,innate lymphoid cell,0.22293783662035593,7
mem. T cell,"central mem. CD4+, alpha-beta T cell",0.22709497939684387,8
mem. T cell,"naive thym.-der. CD4+, alpha-beta T cell",0.22939381114323176,9
mem. T cell,regulatory T cell,0.2356307231141107,10
mesothelial cell,type II pneumocyte,0.29493594405801127,1
mesothelial cell,smooth muscle cell,0.3572272771697058,2
mesothelial cell,pericyte,0.35973638631411997,3
mesothelial cell,granulosa cell,0.35984269303443206,4
mesothelial cell,kidney distal convoluted tubule epith. cell,0.361790713153733,5
mesothelial cell,type I pneumocyte,0.3623250162170534,6
mesothelial cell,kidney loop Henle thin des. limb epith. cell,0.36936029941887294,7
mesothelial cell,club cell,0.37248297844955414,8
mesothelial cell,L6b glutamatergic cortical neuron,0.3785417545699282,9
mesothelial cell,pvalb GABAergic cortical interneuron,0.37890095452999184,10
microglial cell,macrophage,0.1803859840026375,1
microglial cell,dendritic cell,0.304860206560839,2
microglial cell,intermediate monocyte,0.32250690693193373,3
microglial cell,"CD8+, alpha-beta T cell",0.33208400904272395,4
microglial cell,mem. B cell,0.33527742898585733,5
microglial cell,glutamatergic neuron,0.33954252821192155,6
microglial cell,monocyte,0.35013099045032836,7
microglial cell,"CD4+, alpha-beta T cell",0.35088340817117536,8
microglial cell,alveolar macrophage,0.3589795105934265,9
microglial cell,retinal ganglion cell,0.3601211988863118,10
monocyte,macrophage,0.22520982877351925,1
monocyte,intermediate monocyte,0.2329770492880171,2
monocyte,clas. monocyte,0.2622815795834298,3
monocyte,CD14+ monocyte,0.28273658358354026,4
monocyte,"CD14+, CD16- clas. monocyte",0.30027251427320845,5
monocyte,T cell,0.3003750354701249,6
monocyte,"CD14+, CD16+ monocyte",0.3040195445801781,7
monocyte,plasmacytoid dendritic cell,0.3042485947081952,8
monocyte,dendritic cell,0.30628342443047174,9
monocyte,"CD8+, alpha-beta T cell",0.3156446723004841,10
mucosal invariant T cell,gamma-delta T cell,0.21150625913132737,1
mucosal invariant T cell,"effector mem. CD8+, alpha-beta T cell",0.25995374107017755,2
mucosal invariant T cell,"CD8+, alpha-beta mem. T cell",0.2778116171631043,3
mucosal invariant T cell,"effector mem. CD4+, alpha-beta T cell",0.27887299758180895,4
mucosal invariant T cell,"CD8+, alpha-beta T cell",0.28790626716684076,5
mucosal invariant T cell,"effector CD8+, alpha-beta T cell",0.29495888125651437,6
mucosal invariant T cell,"activated CD8+, alpha-beta T cell",0.29568944201439884,7
mucosal invariant T cell,"CD4+, alpha-beta cytotoxic T cell",0.310641940214167,8
mucosal invariant T cell,"central mem. CD8+, alpha-beta T cell",0.3146938371886717,9
mucosal invariant T cell,"CD4+, alpha-beta T cell",0.3195751201660829,10
mucous neck cell,club cell,0.3345421984675828,1
mucous neck cell,kidney collecting duct principal cell,0.33924499635705574,2
mucous neck cell,mucosal invariant T cell,0.3666106973438219,3
mucous neck cell,smooth muscle cell,0.3888742088357292,4
mucous neck cell,transitional stage B cell,0.39390159701685534,5
mucous neck cell,pericyte,0.39598878920551694,6
mucous neck cell,immature B cell,0.4069464506590561,7
mucous neck cell,epith. cell of proximal tubule,0.40935796729551677,8
mucous neck cell,nasal mucosa goblet cell,0.4152826678545005,9
mucous neck cell,luminal epith. cell of mammary gland,0.4156371786778601,10
myoepithelial cell of mammary gland,basal cell,0.35752687556032015,1
